icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,type,engineCount,engineType,manufacturer,operator
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5665,48.9983,0,10.29,'True',264,0, '7671',1550816887,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6156,48.9982,312.42,81.7,'False',84.22,10.4, '7671',1550817287,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6156,48.9982,312.42,81.7,'False',84.22,10.4, '7671',1550817287,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6156,48.9982,312.42,81.7,'False',84.22,10.4, '7671',1550817287,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.6898,49.0024,1013.46,87.8,'False',84.96,6.83, '7671',1550817336,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.8359,48.9571,2202.18,145.73,'False',188.73,15.61, '7671',1550817461,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5849,48.8256,3947.16,181.29,'False',233.42,15.28,' None',1550817589,'Landplane',2,'Jet','Airbus','AFR'
'3991e7', 'AFR100T',2.5654,48.816,4107.18,180.57,'False',233.46,16.58, '7671',1550817599,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', 'AFR81RW',2.5841,49.0033,0,0,'True',87,0, '7667',1550816175,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5819,49,0,6.69,'True',264,0,' None',1550817553,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'3991e8', '',2.5699,48.9988,0,6.17,'True',210,0,' None',1550817684,'Landplane',2,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.0606,48.9648,1356.36,83.65,'False',85.06,0, '1756',1550816539,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.0722,48.9655,1356.36,83.14,'False',85.03,0, '1756',1550816549,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.0835,48.9661,1356.36,83.14,'False',85.03,0, '1756',1550816559,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.0934,48.9666,1356.36,83.14,'False',85.03,0, '1756',1550816568,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.0934,48.9666,1356.36,83.14,'False',85.03,0, '1756',1550816568,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1104,48.9676,1356.36,83.65,'False',85.06,0, '1756',1550816583,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1259,48.9685,1348.74,83.65,'False',85.06,0, '1756',1550816597,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1512,48.97,1356.36,83.7,'False',84.71,0, '1756',1550816619,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1512,48.97,1356.36,83.7,'False',84.71,0, '1756',1550816619,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1657,48.9709,1356.36,83.65,'False',85.06,0, '1756',1550816632,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1657,48.9709,1356.36,83.65,'False',85.06,0, '1756',1550816632,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.1807,48.9717,1356.36,83.61,'False',85.41,0, '1756',1550816645,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2043,48.973,1348.74,83.61,'False',85.41,-0.33, '1756',1550816666,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2704,48.9768,1112.52,83.65,'False',85.06,-4.55, '1756',1550816724,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2704,48.9768,1112.52,83.65,'False',85.06,-4.55, '1756',1550816724,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2704,48.9768,1112.52,83.65,'False',85.06,-4.55, '1756',1550816724,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.2704,48.9768,1112.52,83.65,'False',85.06,-4.55, '1756',1550816724,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.3301,48.9801,868.68,81.04,'False',85.27,-4.55, '1756',1550816777,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.4447,48.9864,449.58,73.31,'False',85.17,-3.9, '1756',1550816911,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
'39bd22', 'AFR099',2.6,49.0004,0,4.89,'True',329,0, '1756',1550817203,'Landplane',4,'Jet','Airbus','AFR'
